start,end,flow
253,262,7047.2049999999945
254,267,1561.5475000000004
254,256,7067.533499999994
254,887,163.467
254,39,886.2809999999997
255,881,0.0
255,33,867.5544999999994
255,38,1453.3305000000012
255,253,7049.685999999994
255,250,670.9119999999999
256,264,22.8095
256,266,7101.023499999995
256,254,28.22
257,979,12134.92799999999
257,252,1957.7960000000012
257,269,1511.2225000000024
258,887,0.0
258,259,998.0824999999995
259,258,0.0
259,265,482.11699999999973
259,260,1038.2789999999995
259,1019,2173.818500000005
260,259,338.1909999999999
260,646,998.0824999999995
260,898,1661.5445000000004
261,887,2414.695500000002
261,48,256.75449999999995
262,263,1667.9925000000023
262,46,7232.996999999995
262,253,0.0
262,38,1846.1630000000007
263,101,3488.553999999999
263,46,491.6974999999999
263,262,1293.9070000000008
263,94,1028.9699999999993
263,252,9462.44099999999
263,979,673.8159999999999
264,891,634.5434999999998
264,47,205.22549999999995
264,256,82.0385
264,265,1835.6275000000026
265,258,998.0824999999995
265,259,1835.6275000000026
265,264,482.11699999999973
266,256,2.481
266,255,7101.023499999995
267,38,2898.0470000000005
267,254,1127.4745
267,879,0.0
267,871,1074.1039999999996
268,251,1538.023000000002
268,252,139.7635
268,269,2601.7400000000052
269,268,1241.6754999999998
269,257,3075.679500000007
269,889,369.72549999999984
270,288,33.571
270,299,59.997499999999995
270,271,1828.5630000000017
271,327,0.0
271,290,1828.5630000000017
272,281,217.31949999999995
272,8,467.6439999999996
272,285,675.0904999999999
272,202,384.5544999999998
273,277,258.3275
273,208,619.0869999999999
273,278,492.2894999999999
274,360,408.87149999999986
274,282,282.2039999999999
274,280,262.375
274,7,336.93399999999997
274,433,24.4775
275,284,0.0
275,295,0.0
276,314,1135.6450000000007
276,290,3288.810500000017
277,285,578.8859999999997
277,9,885.7999999999993
277,273,538.0094999999999
278,273,144.44299999999998
278,310,492.2894999999999
278,292,0.0
279,428,0.0
279,282,13.646
279,288,242.63299999999992
280,283,288.055
280,274,106.06049999999998
281,284,94.36199999999998
281,7,122.95749999999992
281,202,0.0
281,272,712.9674999999996
282,274,548.6575
282,298,1639.0034999999998
282,360,0.0
282,279,95.61049999999999
283,284,288.055
283,7,466.1114999999999
283,280,81.94399999999999
283,437,15099.529000000002
284,281,288.055
284,283,275.9139999999999
285,277,675.0904999999999
285,272,578.8859999999997
286,270,1868.2695000000024
286,30,847.8289999999995
286,326,611.8249999999996
287,32,0.0
287,286,1786.6795000000016
287,354,215.797
288,279,13.646
288,287,269.6549999999999
289,354,3989.335500000019
289,270,53.861999999999995
290,276,1084.3135
290,1,979.6795
290,289,4043.197500000019
291,296,0.0
291,292,14568.714999999987
292,291,0.0
292,294,14568.714999999987
292,293,0.0
293,294,0.0
293,292,0.0
293,275,0.0
294,285,0.0
294,283,14568.714999999987
295,297,0.0
295,296,362.9464999999998
295,275,0.0
296,291,14568.714999999987
296,300,0.0
296,295,0.0
297,298,0.0
297,295,362.9464999999998
297,299,0.0
298,274,269.22099999999995
298,297,0.0
298,5,1639.0034999999998
299,297,362.9464999999998
299,300,13.27
299,288,7.0969999999999995
299,5,380.433
300,296,14216.108499999986
300,316,13.27
300,299,320.4355
301,306,15823.050999999992
301,302,2.538
301,4,0.0
301,3,4500.561
302,303,0.0
302,301,20321.53499999998
302,2,0.0
302,304,2.538
303,302,0.0
303,304,0.0
304,2,0.0
304,80,115.02399999999994
304,302,20321.53499999998
304,90,575.5299999999997
304,1020,0.0
304,79,49.65899999999997
304,85,0.0
304,303,0.0
304,76,520.7184999999998
305,321,658.1154999999998
305,312,999.7924999999998
305,313,1143.382500000002
306,308,15907.627499999991
306,310,198.252
306,3,4299.5109999999995
306,301,0.0
306,4,0.0
306,1020,473.7944999999998
307,1,1649.5699999999997
307,311,0.0
307,308,1255.7540000000001
307,312,448.9194999999998
308,307,84.57649999999997
308,306,1255.7540000000001
308,309,15823.050999999992
309,308,0.0
309,311,15823.050999999992
309,310,0.0
310,306,2020.4174999999996
310,278,144.44299999999998
310,5,53.809000000000005
310,309,0.0
311,316,15823.050999999992
311,307,0.0
311,309,0.0
312,307,2686.0585000000005
312,315,0.0
312,305,448.9194999999998
313,88,93.50599999999994
313,86,1402.9305000000043
313,85,291.0404999999999
313,74,524.6154999999999
313,89,50.86049999999997
313,315,3288.810500000017
313,79,69.92249999999997
313,84,1367.383999999999
313,80,99.30999999999996
313,305,515.7409999999999
313,105,1222.0379999999993
313,312,1686.266
313,90,43.42150000000001
313,107,99.72349999999996
314,276,3288.810500000017
314,316,0.0
314,315,1135.6450000000007
315,305,0.0
315,314,3288.810500000017
315,312,0.0
315,313,1135.6450000000007
316,1,2635.8844999999997
316,314,0.0
316,311,0.0
316,300,14523.71399999999
317,333,438.5309999999998
317,319,3940.422500000008
317,27,639.2055
317,841,1383.3930000000041
318,334,110.565
318,332,1381.973
319,321,3836.234000000008
319,334,104.1885
319,317,2309.573500000004
320,340,814.1339999999999
320,329,1105.893
321,319,2150.660500000003
321,305,1836.6300000000037
321,90,144.34649999999993
321,74,2220.4724999999994
321,335,265.42
322,88,109.63649999999993
322,86,4140.770500000025
322,87,353.79999999999995
322,844,623.2204999999999
322,318,1492.5380000000014
322,74,1192.9505000000001
322,85,19037.175999999978
322,26,208.98300000000006
322,335,477.48699999999997
322,77,505.79449999999974
322,81,737.9505
322,83,8701.267500000005
322,82,9.511
322,76,146.14849999999998
322,90,7.445
323,833,104.93
323,320,1699.497500000002
323,324,17904.335000000043
324,333,19564.098500000022
324,323,1699.497500000002
325,29,845.6229999999997
325,323,127.38000000000001
325,334,1794.7165000000014
325,340,328.1469999999998
325,326,44.89
326,327,906.3909999999998
326,325,598.1599999999996
326,286,775.0179999999995
327,331,660.6244999999998
327,290,450.3709999999999
327,276,51.331500000000005
328,320,220.52950000000004
328,1014,224.67800000000003
328,330,17899.306500000042
328,28,1286.7980000000002
329,328,17146.697500000046
329,339,1105.893
330,323,17874.010000000042
330,833,25.296499999999995
331,335,365.215
331,327,255.93600000000004
331,29,1400.2229999999997
332,333,1381.973
332,851,20918.965999999982
333,27,642.4994999999998
333,317,41.08249999999999
333,332,19324.157500000034
333,324,1699.497500000002
334,332,1635.8035000000013
334,325,214.7535
334,319,158.913
335,322,0.0
335,321,365.215
335,331,742.9069999999999
336,1017,945.7799999999997
336,834,832.4524999999999
336,1016,3271.52150000002
336,758,2267.1760000000027
337,336,888.7899999999998
337,1015,12.002500000000001
338,337,900.7924999999998
338,364,2307.8980000000006
338,448,1617.0270000000003
339,367,2024.0460000000032
339,28,851.0904999999996
339,350,285.81
339,1014,654.0755
339,329,19.466499999999996
339,448,344.9464999999999
340,325,640.3519999999999
340,352,221.162
340,399,517.0724999999996
340,351,348.6109999999999
340,30,682.2819999999996
341,346,1795.661
342,408,0.0
342,382,402.11699999999985
343,785,289.414
343,404,1290.3749999999995
344,383,1624.1375
344,378,176.42800000000003
345,354,0.0
345,387,1556.0355000000002
345,355,3627.0925000000166
346,353,170.287
346,326,1625.374
347,32,628.5590000000001
347,399,612.5764999999997
347,371,729.3915
347,446,394.51699999999994
348,444,0.0
348,389,1271.7824999999996
349,395,1101.9125
349,37,0.0
349,392,237.7885
350,339,342.7809999999999
350,351,285.81
350,329,17127.231000000047
351,350,17470.012000000046
351,398,0.0
351,340,285.81
352,377,0.0
352,341,221.162
353,287,1358.7255000000002
354,425,855.0894999999997
354,345,3399.6815000000156
355,356,3425.8920000000157
355,358,1642.6070000000009
355,345,1379.6075
355,32,1466.94
356,32,410.73499999999996
356,423,3788.434500000017
356,417,156.0575
356,355,2569.362000000002
357,345,403.8389999999998
357,425,1178.091
358,357,1151.5185
358,429,1589.212000000001
359,358,1098.1235
359,356,2627.030000000002
360,428,0.0
360,357,430.4114999999998
360,435,0.0
361,430,15738.148999999985
361,359,2581.780000000002
362,434,0.0
362,432,16748.413000000004
362,438,181.5519999999999
363,440,0.0
364,758,358.21
364,779,1949.6880000000008
364,338,0.0
365,448,814.0879999999995
365,368,0.0
365,338,1897.7220000000002
366,31,23.685
366,369,0.0
366,365,814.0879999999995
366,338,978.3074999999999
367,368,1813.8110000000022
367,365,1897.7220000000002
368,369,1746.666000000002
368,400,67.14500000000001
369,768,1746.666000000002
370,400,191.3895
370,367,1687.4870000000003
371,398,729.3915
371,399,17121.401000000045
372,374,0.0
372,371,17121.401000000045
373,372,17121.401000000045
373,370,1687.4870000000003
374,347,777.1749999999994
374,446,121.6145
375,373,70.46
375,374,898.7894999999994
376,381,67.14500000000001
376,375,898.7894999999994
377,383,0.0
377,378,0.0
378,379,0.0
378,347,176.42800000000003
379,380,0.0
379,384,121.6145
380,381,85.5975
380,447,70.46
381,407,231.659
381,405,315.6005
381,447,263.26899999999995
382,406,289.414
382,405,350.4915
383,409,49.63850000000001
383,341,1574.499
384,411,65.3865
384,344,244.52999999999997
385,384,188.30200000000002
385,380,156.0575
386,353,1188.4385000000004
386,354,49.63850000000001
387,410,1556.0355000000002
387,386,1188.4385000000004
388,343,1290.3749999999995
388,442,309.16549999999995
389,388,1271.7824999999996
389,801,20.725
390,391,707.6209999999998
390,382,237.7885
391,393,707.6209999999998
391,342,0.0
392,390,237.7885
392,391,0.0
392,443,20.725
393,37,784.9935
393,421,745.6674999999999
393,394,0.0
394,395,15828.776499999998
394,392,20.725
395,493,16672.58200000001
395,396,254.37699999999998
396,422,1639.2040000000013
396,464,254.37699999999998
397,370,191.3895
397,372,0.0
398,445,538.002
398,397,191.3895
399,347,517.0724999999996
399,340,612.5764999999997
399,351,17121.401000000045
400,401,191.3895
400,402,67.14500000000001
401,403,0.0
401,808,191.3895
402,373,18717.283000000058
402,376,67.14500000000001
403,404,0.0
403,402,18717.283000000058
404,376,898.7894999999994
404,405,391.5855
405,31,698.6155
405,381,263.26899999999995
405,406,807.379
405,408,264.1575
406,343,289.414
406,442,807.379
407,413,231.659
407,385,188.30200000000002
408,414,75.8555
408,407,188.30200000000002
409,386,49.63850000000001
409,410,0.0
410,411,0.0
410,344,1556.0355000000002
411,412,0.0
411,416,65.3865
412,385,156.0575
412,413,0.0
413,414,164.514
413,418,67.14500000000001
414,419,75.8555
414,415,164.514
415,393,648.3435000000001
415,342,402.11699999999985
416,355,65.3865
416,387,1188.4385000000004
417,416,1188.4385000000004
417,412,156.0575
418,417,1188.4385000000004
418,423,415.5514999999999
419,418,1536.8450000000014
419,424,443.17249999999973
420,419,1904.162000000002
420,415,885.9464999999998
421,420,1828.8155000000024
421,474,556.0559999999999
422,421,1639.2040000000013
422,394,15849.501499999998
423,426,21.5245
423,424,3855.5795000000167
423,356,353.06700000000006
424,423,26.185
424,452,4683.156500000023
424,427,0.0
424,6,491.4174999999997
425,6,253.20450000000002
425,279,147.02249999999998
425,428,2008.9615000000006
426,359,1143.3735
427,431,0.0
427,426,1121.849
428,360,21.54
428,279,0.0
428,282,1987.4215000000006
429,435,49.7965
429,361,1539.415500000001
430,426,0.0
430,362,24.25
430,431,15726.023999999985
431,436,0.0
431,449,15726.023999999985
432,361,16785.308500000003
432,435,0.0
433,280,49.7965
433,434,24.4775
434,432,36.8955
434,362,15087.111000000003
435,360,0.0
435,433,49.7965
435,432,0.0
436,363,0.0
436,362,1830.7290000000014
437,434,15099.529000000002
438,439,181.5519999999999
439,284,181.5519999999999
440,441,0.0
441,281,0.0
442,390,707.6209999999998
442,443,408.9234999999999
443,389,20.725
443,444,408.9234999999999
444,349,0.0
444,504,408.9234999999999
445,339,538.002
445,350,0.0
446,347,263.26899999999995
446,447,394.51699999999994
446,379,121.6145
447,375,70.46
447,446,263.26899999999995
447,381,394.51699999999994
448,338,1949.6880000000008
448,31,2182.92
448,339,895.8044999999996
449,519,15726.023999999985
449,477,53.92099999999999
450,497,15.319499999999998
450,492,31045.100999999988
450,44,1409.523
450,507,97.432
451,491,0.0
451,495,764.0704999999999
452,424,9.165
452,474,3964.7005000000163
452,420,961.2929999999997
453,475,4532.876000000021
453,459,10594.187500000018
453,468,2016.0610000000013
454,475,7.0489999999999995
454,455,4064.9450000000197
454,213,899.9199999999994
454,513,72.974
455,520,1972.0615000000007
455,471,2553.9015000000118
455,454,7.0489999999999995
455,44,724.687
456,488,53.92099999999999
456,8,730.5279999999997
456,6,859.1059999999998
456,489,4828.933500000019
457,490,1947.8280000000007
457,806,72.974
457,507,1028.5449999999998
458,460,1175.0554999999995
458,37,1584.6075
458,505,1095.7969999999996
459,453,4475.294500000021
459,464,10594.187500000018
459,499,817.2059999999994
459,37,168.3905
460,348,1175.0554999999995
460,803,565.1254999999998
461,508,1431.0475000000008
461,457,1923.3700000000006
462,498,1431.0475000000008
462,450,31045.100999999988
463,486,1971.2030000000007
463,213,567.9679999999996
464,479,0.0
464,517,10835.704500000016
464,459,4059.9925000000158
465,484,16.9815
465,480,24.4775
466,487,149.08500000000004
466,459,1172.356
466,480,1615.001
467,349,174.37349999999998
467,504,544.4304999999997
468,487,2067.357500000001
468,483,528.7625
469,547,10.771
469,210,671.6544999999999
469,545,241.04499999999996
470,463,53.4515
470,481,261.91400000000004
471,455,190.99349999999998
471,515,209.7805
471,476,2459.1515000000113
472,462,31045.100999999988
472,509,209.7805
473,819,388.65299999999985
473,44,1180.96
473,461,2483.6920000000014
474,478,10835.704500000016
474,517,4080.7175000000166
474,8,460.7639999999999
474,452,198.081
475,512,0.0
475,214,603.3755
475,453,10601.236500000019
475,454,3987.8740000000175
476,482,6810.635000000029
476,568,2459.1515000000113
476,471,44.11
477,452,53.92099999999999
477,427,1121.849
478,477,1121.849
478,519,10835.704500000016
479,518,1121.849
479,465,0.0
480,479,1121.849
480,8,476.17049999999966
480,466,869.0844999999991
480,465,16.9815
481,471,261.91400000000004
481,482,0.0
482,569,6800.295000000029
482,485,10.34
483,205,677.8475
484,489,16.9815
484,465,24.4775
484,518,15828.776499999998
485,470,53.4515
485,546,10.34
486,469,671.6544999999999
486,545,1423.860000000001
487,483,149.08500000000004
487,466,2067.357500000001
488,436,1830.7290000000014
488,449,53.92099999999999
489,484,15828.776499999998
489,456,16.9815
489,215,13708.846999999987
489,488,1830.7290000000014
490,458,1947.8280000000007
490,805,27851.250999999986
490,506,519.0314999999997
491,494,0.0
491,467,0.0
492,506,27851.250999999986
492,451,0.0
492,496,12781.297999999995
493,494,16672.58200000001
493,467,718.8039999999995
494,495,16672.58200000001
495,511,764.0704999999999
495,496,16672.58200000001
496,492,9077.108500000022
496,512,10594.187500000018
496,497,9790.133999999996
497,498,9790.133999999996
497,513,15.319499999999998
497,450,72.974
498,514,1431.0475000000008
498,500,9790.133999999996
499,493,718.8039999999995
499,396,1639.2040000000013
500,503,9790.133999999996
500,472,209.7805
501,473,3664.6520000000028
501,510,10.34
502,503,10.34
502,472,31045.100999999988
503,516,6810.635000000029
503,566,34.783500000000004
503,44,3348.385
504,505,388.2284999999999
504,460,565.1254999999998
505,451,764.0704999999999
505,506,719.9549999999997
506,492,519.0314999999997
506,490,27851.250999999986
506,507,719.9549999999997
507,450,1409.523
507,457,97.432
507,508,338.97699999999986
508,462,1431.0475000000008
508,509,338.97699999999986
509,510,338.97699999999986
509,473,209.7805
510,564,338.97699999999986
510,502,10.34
511,453,2066.5935000000018
511,499,1540.8020000000017
512,511,2843.3250000000053
512,496,0.0
512,475,10594.187500000018
513,454,899.9199999999994
513,512,2843.3250000000053
513,497,72.974
514,513,3727.9255000000094
514,455,929.8630000000002
515,514,3226.7410000000064
515,500,209.7805
516,476,6810.635000000029
516,515,3226.7410000000064
517,474,10835.704500000016
517,422,15849.501499999998
517,464,4059.9925000000158
518,478,1121.849
518,517,15828.776499999998
519,484,24.4775
519,489,26533.52899999999
520,481,0.0
520,463,1972.0615000000007
521,551,10956.218499999997
521,682,3015.067000000007
521,528,2723.2994999999996
521,527,3967.3395000000132
521,555,3172.063000000011
522,552,1968.3094999999996
522,45,1473.7864999999995
522,551,2964.8585000000066
522,529,31045.100999999988
523,581,2306.0975000000108
523,530,0.0
523,553,7465.613000000028
523,542,405.99399999999986
524,536,5980.955000000006
524,673,2403.4200000000073
524,657,5169.252500000025
525,537,903.3339999999997
525,53,786.0129999999997
525,586,265.188
525,595,2266.1770000000083
526,463,513.6579999999996
526,470,261.91400000000004
527,528,0.0
527,521,3172.063000000011
527,716,3967.3395000000132
528,548,0.0
528,563,2723.2994999999996
529,565,31045.100999999988
529,549,0.0
530,541,91.9465
530,568,102.199
530,523,2306.0975000000108
530,45,307.5204999999999
531,572,38.495000000000005
531,570,53.4515
532,571,10.771
532,533,1434.200000000001
533,219,1255.782
533,571,856.5174999999997
533,15,946.7154999999999
533,573,176.2764999999999
533,242,540.9584999999998
534,573,1067.0929999999996
534,531,0.0
534,542,0.0
535,721,419.3884999999998
535,555,6336.05850000001
535,559,88.615
535,589,3134.9295000000143
536,588,21894.560000000012
536,524,2403.4200000000073
536,561,1038.0185
536,589,5980.955000000006
537,525,2148.673000000007
537,544,2597.5759999999987
537,540,903.3339999999997
538,15,966.0159999999997
538,539,1902.1334999999992
538,574,37.655
539,226,1631.5599999999995
539,579,504.7484999999995
540,584,171.39949999999996
540,580,903.3339999999997
540,537,2175.203000000007
541,542,6800.295000000029
541,531,91.9465
542,534,0.0
542,523,6570.144000000028
542,577,640.6859999999997
543,540,37.655
543,544,640.6859999999997
544,538,2597.5759999999987
544,579,640.6859999999997
545,526,241.04499999999996
545,547,1423.860000000001
546,547,10.34
546,526,534.5269999999996
547,532,1444.9710000000011
548,529,0.0
548,551,338.97699999999986
549,550,0.0
549,552,34.783500000000004
550,567,3168.6520000000055
550,530,0.0
551,522,10956.218499999997
551,45,41.46
551,521,3015.067000000007
551,556,297.51699999999994
552,553,405.99399999999986
552,558,5190.794000000025
552,522,3873.572000000012
553,552,7465.613000000028
553,523,405.99399999999986
553,550,3168.6520000000055
554,726,435.0144999999999
554,521,983.1294999999998
555,535,2753.87950000001
555,554,435.0144999999999
555,521,5707.5095000000065
555,45,1115.7009999999998
556,555,7.0395
556,535,466.7984999999997
557,556,176.32099999999997
557,522,21894.560000000012
558,560,5187.899500000025
558,557,176.32099999999997
559,560,88.615
559,557,21894.560000000012
560,587,5187.899500000025
560,583,88.615
561,585,1042.981
561,562,5316.681500000025
562,524,5287.276000000025
562,673,294.59349999999984
563,501,2723.2994999999996
